hhid.code,cluster.id,year,hh.size,age.head,sex.head,wealth.score,wealth.index,education,lat,long,dist.road,dist.pop,dist.market,elevation,hdds12,mdd10,mhdds9,forest.ha,forest.patches
690,12103002,2013,4,29,2,4,Middle,Primary,-7.79,33.41,3.2,110.2,120.6,1425,11,9,8,15257.75665,1747
691,12112001,2013,5,42,2,4,Middle,Primary,-8.7,33.29,23.5,26.4,25.6,1026,11,9,8,6970.549167,1602
692,12112001,2013,4,39,1,5,Rich,Primary,-8.7,33.29,23.4,26.9,26.2,1017,9,7,6,6970.549167,1602
693,12112001,2013,1,34,1,5,Rich,Primary,-8.7,33.29,22.9,26.3,25.6,1017,7,4,4,6970.549167,1602
694,12112001,2013,5,30,1,5,Rich,Primary,-8.7,33.29,23.3,26.2,25.5,1024,7,5,4,6970.549167,1602
695,12112001,2013,2,84,2,5,Rich,None,-8.7,33.29,23.4,26.4,25.7,1023,7,6,4,6970.549167,1602
696,12118004,2013,6,32,1,5,Rich,Primary,-8.43,33.02,16.9,68.2,67.5,980,8,5,5,2744.875354,1063
697,12118004,2013,5,58,1,3,Middle,Primary,-8.43,33.02,17.2,67.9,67.1,964,8,5,5,2744.875354,1063
699,12118004,2013,1,43,2,2,Bottom,Primary,-8.43,33.02,17.4,69.2,68.5,980,11,7,8,2744.875354,1063
700,12206003,2013,3,55,2,1,Bottom,None,-9.25,33.35,19.2,39.3,39.2,2022,4,3,3,4682.23576,2590
701,12206003,2013,5,34,1,1,Bottom,Primary,-9.25,33.35,17,39.1,39.2,2003,8,5,5,4682.23576,2590
702,12206003,2013,2,30,1,2,Bottom,Primary,-9.25,33.35,20.5,39.4,39.3,2024,6,4,4,4682.23576,2590
703,12206003,2013,4,63,2,3,Middle,None,-9.25,33.35,19,39.1,39.1,2029,6,6,4,4682.23576,2590
704,12206003,2013,8,44,1,3,Middle,Primary,-9.25,33.35,19.2,38.9,38.9,2049,8,6,5,4682.23576,2590
705,12206003,2013,5,34,1,2,Bottom,Primary,-9.25,33.35,19.3,39.1,39,2044,7,6,5,4682.23576,2590
706,12206003,2013,3,76,2,5,Rich,None,-9.25,33.35,18.8,39.3,39.3,2056,8,6,5,4682.23576,2590
708,12208001,2013,6,31,1,3,Middle,Primary,-9.14,33.34,21.4,30.5,30.3,1999,9,6,6,4814.975248,2065
709,12208001,2013,3,50,2,2,Bottom,None,-9.14,33.34,22.7,30.6,30.3,2007,7,4,5,4814.975248,2065
710,12208001,2013,5,32,1,1,Bottom,Primary,-9.14,33.34,22.6,30.4,30.2,2010,9,6,6,4814.975248,2065
711,12208001,2013,8,40,1,1,Bottom,Primary,-9.14,33.34,21.8,31.4,31.1,2088,9,6,7,4814.975248,2065
712,12208001,2013,2,78,1,2,Bottom,None,-9.14,33.34,21.8,31.4,31.2,2101,7,5,5,4814.975248,2065
713,12208001,2013,8,79,2,2,Bottom,None,-9.14,33.34,21.8,29.3,29,1935,7,6,5,4814.975248,2065
714,12208001,2013,6,35,1,2,Bottom,Primary,-9.14,33.34,20.7,29.1,28.8,1948,5,4,3,4814.975248,2065
715,12303001,2013,11,68,1,1,Bottom,Primary,-9.43,33.97,27.7,83.9,84.8,592,10,7,7,10365.14069,2020
716,12303001,2013,2,31,2,1,Bottom,Primary,-9.43,33.97,26.7,84.3,84.6,547,7,5,5,10365.14069,2020
717,12303001,2013,5,36,2,1,Bottom,Primary,-9.43,33.97,27.6,86,86.8,531,6,6,4,10365.14069,2020
718,12303001,2013,8,83,1,3,Middle,Primary,-9.43,33.97,27.7,85.4,87.7,521,8,5,5,10365.14069,2020
719,12303001,2013,4,44,1,3,Middle,Primary,-9.43,33.97,25.9,82.1,82.9,553,10,6,7,10365.14069,2020
720,12303001,2013,4,82,1,2,Bottom,None,-9.43,33.97,27.1,82.4,82.9,624,8,5,5,10365.14069,2020
721,12303001,2013,5,60,1,2,Bottom,Primary,-9.43,33.97,26.8,82.7,83,601,9,6,6,10365.14069,2020
722,12315002,2013,6,30,1,3,Middle,Primary,-9.64,33.96,19.4,97.5,102,483,11,9,9,1513.882203,644
723,12315002,2013,4,57,1,3,Middle,Primary,-9.64,33.96,19.4,97.1,101.7,485,7,7,5,1513.882203,644
724,12315002,2013,1,78,2,2,Bottom,Primary,-9.64,33.96,19.7,97,102,482,6,3,3,1513.882203,644
725,12315002,2013,8,53,1,3,Middle,Secondary,-9.64,33.96,18.1,98.4,100.8,489,11,9,8,1513.882203,644
726,12315002,2013,4,65,1,2,Bottom,Primary,-9.64,33.96,19.8,96.7,101.9,484,12,10,9,1513.882203,644
727,12315002,2013,1,83,2,1,Bottom,None,-9.64,33.96,19.8,96.7,101.9,484,7,5,6,1513.882203,644
728,12407004,2013,4,75,2,1,Bottom,None,-9.16,33.83,21.7,52.1,53,1549,7,5,5,13054.46786,2096
729,12407004,2013,8,66,2,1,Bottom,None,-9.16,33.83,21.8,52.1,53,1555,9,7,6,13054.46786,2096
730,12407004,2013,1,78,2,1,Bottom,None,-9.16,33.83,22.1,52.8,53.7,1551,7,5,5,13054.46786,2096
731,12407004,2013,2,75,2,1,Bottom,None,-9.16,33.83,22.5,53.1,54,1583,6,3,4,13054.46786,2096
732,12425007,2013,6,80,1,1,Bottom,Primary,-9.27,33.6,7,49.3,49.8,1169,9,5,6,4549.95781,3518
733,12425007,2013,3,55,2,1,Bottom,None,-9.27,33.6,6.6,47.8,48.3,1203,7,4,4,4549.95781,3518
734,12425007,2013,5,81,1,4,Middle,None,-9.27,33.6,4.4,46.9,47.4,1277,9,6,6,4549.95781,3518
735,12425007,2013,4,56,1,5,Rich,Primary,-9.27,33.6,4.4,47.3,47.8,1276,9,7,6,4549.95781,3518
736,12425007,2013,4,60,1,4,Middle,Secondary,-9.27,33.6,4.7,47.5,48,1271,11,7,8,4549.95781,3518
737,12425007,2013,4,29,1,5,Rich,Primary,-9.27,33.6,5.3,47.3,47.8,1245,12,9,9,4549.95781,3518
738,12429002,2013,5,35,1,5,Rich,Primary,-9.17,33.54,1.2,32,32.6,1368,10,7,7,8802.898032,3068
739,12429002,2013,3,41,1,5,Rich,Primary,-9.17,33.54,0.6,31.4,31.9,1378,8,5,5,8802.898032,3068
740,12429002,2013,6,46,1,1,Bottom,Primary,-9.17,33.54,0.5,32.4,32.9,1365,9,5,6,8802.898032,3068
741,12429002,2013,8,56,1,5,Rich,Primary,-9.17,33.54,2.9,32.1,32.7,1418,9,8,6,8802.898032,3068
742,12429002,2013,5,67,2,2,Bottom,None,-9.17,33.54,2.9,31,31.6,1557,10,6,7,8802.898032,3068
743,12429002,2013,1,84,2,5,Rich,None,-9.17,33.54,2.6,31.4,32,1441,6,6,5,8802.898032,3068
744,12429002,2013,4,54,2,5,Rich,None,-9.17,33.54,1.7,31.5,32,1386,8,7,6,8802.898032,3068
745,12514001,2013,2,70,2,5,Rich,None,-9.48,33.13,37.7,42.1,71.4,1326,9,7,7,3040.362572,933
746,12514001,2013,8,61,1,5,Rich,Primary,-9.48,33.13,41.1,45.5,71.6,1333,11,9,8,3040.362572,933
747,12514001,2013,6,30,1,4,Middle,Primary,-9.48,33.13,40.5,45,70.7,1343,6,6,4,3040.362572,933
748,12514001,2013,3,65,1,3,Middle,None,-9.48,33.13,40.5,45,71.1,1336,10,8,7,3040.362572,933
749,12514001,2013,4,71,1,5,Rich,None,-9.48,33.13,38.9,43.2,71.8,1318,5,3,3,3040.362572,933
750,12514001,2013,9,51,1,4,Middle,Primary,-9.48,33.13,39.3,43.8,71.1,1329,9,6,7,3040.362572,933
751,12515003,2013,5,76,1,5,Rich,Primary,-9.43,33.07,33,37.5,70.9,1334,9,8,6,3230.436712,1040
752,12515003,2013,10,46,1,3,Middle,Primary,-9.43,33.07,32.4,36.9,70.9,1352,7,4,4,3230.436712,1040
753,12515003,2013,6,64,1,2,Bottom,Primary,-9.43,33.07,32.6,36.9,71.9,1327,6,4,4,3230.436712,1040
754,12515003,2013,6,52,1,3,Middle,Primary,-9.43,33.07,32.2,36.6,71.5,1338,5,4,3,3230.436712,1040
755,12515003,2013,4,31,1,4,Middle,Primary,-9.43,33.07,30.3,34.7,71.7,1334,7,6,5,3230.436712,1040
757,12515003,2013,4,78,1,3,Middle,Primary,-9.43,33.07,32.6,37.2,70.7,1353,7,7,5,3230.436712,1040
758,12515003,2013,4,29,1,4,Middle,Primary,-9.43,33.07,32.5,37.1,70.6,1357,9,6,6,3230.436712,1040
759,12606004,2013,4,45,2,3,Middle,None,-8.89,33.02,12,46.2,45.2,1636,7,6,5,2869.93793,717
760,12606004,2013,1,19,1,4,Middle,Primary,-8.89,33.02,12.6,47.1,46.1,1612,10,7,8,2869.93793,717
761,12606004,2013,13,54,1,4,Middle,Primary,-8.89,33.02,10.3,45,44,1654,7,4,4,2869.93793,717
762,12606004,2013,7,44,1,3,Middle,Secondary,-8.89,33.02,10.2,44.7,43.7,1656,10,6,7,2869.93793,717
763,12606004,2013,6,36,2,4,Middle,Primary,-8.89,33.02,10.4,45.9,44.9,1628,9,6,7,2869.93793,717
764,12606004,2013,4,36,1,3,Middle,Secondary,-8.89,33.02,12.1,44.5,43.5,1665,6,5,4,2869.93793,717
765,12606004,2013,6,37,1,3,Middle,Primary,-8.89,33.02,11,43,42,1596,9,6,6,2869.93793,717
766,12606004,2013,5,36,2,3,Middle,Primary,-8.89,33.02,12.5,44.6,43.6,1663,8,6,6,2869.93793,717
767,12607005,2013,9,47,1,4,Middle,Primary,-8.89,33.13,4.9,34,33,1405,10,9,7,4200.785376,1256
768,12607005,2013,3,74,1,5,Rich,Primary,-8.89,33.13,4.2,33.6,32.6,1411,7,5,4,4200.785376,1256
769,12607005,2013,6,38,1,3,Middle,Primary,-8.89,33.13,4.2,33.3,32.3,1390,6,5,4,4200.785376,1256
770,12607005,2013,5,45,1,4,Middle,Primary,-8.89,33.13,4.2,33.3,32.3,1390,9,5,6,4200.785376,1256
771,12607005,2013,4,69,1,4,Middle,None,-8.89,33.13,7.2,35.8,34.9,1480,5,4,3,4200.785376,1256
772,12607005,2013,5,28,1,2,Bottom,Primary,-8.89,33.13,7.2,35.9,34.9,1483,9,6,6,4200.785376,1256
773,12607005,2013,4,56,1,3,Middle,None,-8.89,33.13,8,35.9,34.9,1466,6,4,4,4200.785376,1256
774,12607005,2013,2,84,1,2,Bottom,None,-8.89,33.13,6.1,33.6,32.6,1388,6,5,3,4200.785376,1256
775,12616001,2013,9,60,1,2,Bottom,Primary,-9.15,32.88,0.4,25.2,62.6,1496,11,9,8,938.5366092,740
776,12616001,2013,5,37,1,3,Middle,Primary,-9.15,32.88,3.5,24.7,64.9,1478,9,5,6,938.5366092,740
777,12616001,2013,5,67,1,2,Bottom,Primary,-9.15,32.88,3.5,24.5,65.1,1483,8,5,5,938.5366092,740
778,12616001,2013,4,53,2,2,Bottom,Primary,-9.15,32.88,0.9,25.3,62.8,1499,9,8,7,938.5366092,740
779,12616001,2013,3,82,2,2,Bottom,None,-9.15,32.88,1.5,24.8,63.6,1500,9,8,6,938.5366092,740
780,12616001,2013,4,45,1,2,Bottom,Primary,-9.15,32.88,1.1,25,63.2,1506,10,7,7,938.5366092,740
781,12704001,2013,4,31,2,2,Bottom,Primary,-8.64,34.33,16.4,54.5,105.2,1057,10,8,7,3.100096941,11
782,12704001,2013,4,61,2,3,Middle,Primary,-8.64,34.33,17.1,54.1,104.9,1051,7,4,4,3.100096941,11
783,12704001,2013,7,37,1,5,Rich,Primary,-8.64,34.33,13.8,55.8,106.1,1062,5,4,3,3.100096941,11
784,12704001,2013,2,29,2,3,Middle,Primary,-8.64,34.33,22.7,53.8,105.4,1043,10,7,7,3.100096941,11
785,12704001,2013,2,78,2,3,Middle,None,-8.64,34.33,19.4,55.1,106.3,1047,7,5,4,3.100096941,11
786,12704001,2013,2,68,2,4,Middle,Primary,-8.64,34.33,17.7,53.5,104.5,1052,6,6,4,3.100096941,11
787,12704001,2013,3,57,1,3,Middle,Primary,-8.64,34.33,17.4,53.8,104.6,1053,4,2,2,3.100096941,11
788,12811001,2013,6,51,1,5,Rich,Primary,-8.91,33.57,1.1,14.1,15.1,1895,7,6,5,3137.003512,1156
789,12811001,2013,5,60,1,1,Bottom,Primary,-8.91,33.57,1.3,14.2,15.2,1902,8,5,5,3137.003512,1156
790,12811001,2013,8,65,1,4,Middle,None,-8.91,33.57,1.5,14.9,15.9,1932,4,2,3,3137.003512,1156
791,12811001,2013,1,83,2,3,Middle,None,-8.91,33.57,1.7,14.2,15.2,1916,8,6,5,3137.003512,1156
792,12811001,2013,3,44,2,5,Rich,None,-8.91,33.57,1.9,14.2,15.2,1930,10,6,7,3137.003512,1156
793,13102003,2013,8,74,1,3,Middle,None,-4.23,34.43,19.9,73.9,99.8,1618,5,4,3,406.2415978,338
794,13102003,2013,4,40,1,1,Bottom,Primary,-4.23,34.43,19,73.4,100.1,1605,8,6,5,406.2415978,338
795,13102003,2013,7,69,1,3,Middle,Primary,-4.23,34.43,18.9,73.7,100.8,1587,7,3,4,406.2415978,338
796,13102003,2013,7,37,1,5,Rich,Primary,-4.23,34.43,19.7,73.4,99.2,1639,9,5,6,406.2415978,338
797,13102003,2013,6,62,1,2,Bottom,Primary,-4.23,34.43,18.8,72.7,99.2,1637,6,3,4,406.2415978,338
798,13102003,2013,8,54,1,4,Middle,Primary,-4.23,34.43,20.1,74.8,101.3,1606,6,3,4,406.2415978,338
800,13102003,2013,7,48,2,3,Middle,Primary,-4.23,34.43,19.2,74.5,102,1598,9,5,6,406.2415978,338
801,13124001,2013,3,33,1,2,Bottom,Primary,-4.4,34.27,3.8,75,119.5,1107,8,6,5,638.4545756,294
802,13124001,2013,7,37,1,2,Bottom,Primary,-4.4,34.27,4,73.1,117.8,1121,7,6,5,638.4545756,294
803,13124001,2013,3,64,2,4,Middle,None,-4.4,34.27,5,71.1,116.7,1129,4,4,3,638.4545756,294
804,13124001,2013,10,42,1,4,Middle,Primary,-4.4,34.27,4.4,70.3,115.6,1139,7,5,4,638.4545756,294
805,13124001,2013,6,40,1,3,Middle,Primary,-4.4,34.27,1.1,71.1,114.5,1154,8,6,5,638.4545756,294
806,13124001,2013,3,84,1,4,Middle,Primary,-4.4,34.27,1.9,69.9,113.8,1162,6,6,4,638.4545756,294
807,13124001,2013,6,41,2,5,Rich,Primary,-4.4,34.27,2.3,70.6,114.8,1145,8,6,5,638.4545756,294
808,13216004,2013,3,74,1,2,Bottom,Primary,-5.57,34.67,0.1,88.5,137.3,1394,6,6,5,16713.61215,613
809,13216004,2013,11,44,2,2,Bottom,Primary,-5.57,34.67,0.1,88.5,137.4,1390,9,6,6,16713.61215,613
810,13216004,2013,3,53,1,1,Bottom,Primary,-5.57,34.67,0.1,88,136.9,1404,7,4,4,16713.61215,613
811,13216004,2013,2,47,1,2,Bottom,Primary,-5.57,34.67,0.1,88,136.9,1397,7,5,5,16713.61215,613
812,13216004,2013,4,63,2,1,Bottom,None,-5.57,34.67,0.1,83,133,1388,9,6,7,16713.61215,613
813,13216004,2013,8,44,2,1,Bottom,Primary,-5.57,34.67,0.8,82.9,133.4,1396,8,6,5,16713.61215,613
814,13216004,2013,12,54,1,1,Bottom,Primary,-5.57,34.67,0.7,80.2,130,1397,7,4,5,16713.61215,613
815,13303002,2013,5,35,1,1,Bottom,Primary,-5.5,34.97,26.5,82,115.2,1268,5,4,4,6960.76142,951
816,13303002,2013,5,34,1,2,Bottom,Primary,-5.5,34.97,22.1,69.1,101.7,1302,8,5,5,6960.76142,951
817,13303002,2013,5,33,1,1,Bottom,Primary,-5.5,34.97,26.5,81.5,114.4,1271,4,3,2,6960.76142,951
818,13303002,2013,6,72,1,3,Middle,Primary,-5.5,34.97,26.7,82.1,115.1,1274,10,8,7,6960.76142,951
819,13317003,2013,2,68,1,1,Bottom,Primary,-5.95,34.06,6.5,149.3,210.1,1420,6,5,4,275.2592276,291
820,13317003,2013,5,48,1,2,Bottom,Primary,-5.95,34.06,3.3,148.8,209,1523,8,6,5,275.2592276,291
821,13317003,2013,5,36,1,4,Middle,Primary,-5.95,34.06,3.1,149.1,209.4,1524,10,8,7,275.2592276,291
822,13317003,2013,10,50,1,2,Bottom,Primary,-5.95,34.06,3.2,149.2,209.5,1521,6,4,4,275.2592276,291
823,13317003,2013,4,30,1,4,Middle,Primary,-5.95,34.06,3.1,149.4,209.6,1513,9,5,6,275.2592276,291
824,13317003,2013,19,42,1,3,Middle,None,-5.95,34.06,9.1,152.1,213.4,1428,7,4,5,275.2592276,291
825,13317003,2013,3,59,2,3,Middle,Primary,-5.95,34.06,0.2,150.3,210.1,1533,5,4,4,275.2592276,291
826,13317003,2013,2,61,2,3,Middle,Primary,-5.95,34.06,0.1,150.1,209.9,1538,5,3,3,275.2592276,291
827,13412003,2013,2,53,1,4,Middle,Primary,-4.17,33.8,6.6,11.7,76.7,1476,8,6,6,7.664624343,20
828,13412003,2013,8,50,2,5,Rich,None,-4.92,34.7,3.9,9.9,73.9,1503,6,4,3,7.664624343,20
829,13412003,2013,8,54,1,2,Bottom,Primary,-4.92,34.7,4.9,9.3,74.3,1489,10,7,7,7.664624343,20
830,13412003,2013,9,47,1,1,Bottom,Primary,-4.92,34.7,2.8,6.8,71.7,1508,6,4,4,7.664624343,20
831,13412003,2013,4,34,2,1,Bottom,Secondary,-4.92,34.7,4.1,6.5,72.5,1499,7,4,4,7.664624343,20
832,14115003,2013,10,52,1,2,Bottom,Primary,-4.39,33.23,5,16.8,82.2,1231,8,5,5,5.365828678,26
833,14115003,2013,9,60,1,3,Middle,Primary,-4.39,33.23,5,16.5,81.9,1227,7,3,4,5.365828678,26
834,14115003,2013,3,76,1,2,Bottom,Primary,-4.39,33.23,6,17.9,82.9,1237,8,7,5,5.365828678,26
835,14115003,2013,9,63,1,3,Middle,None,-4.39,33.23,6.4,15.5,79.9,1239,5,3,3,5.365828678,26
836,14115003,2013,9,41,1,3,Middle,Primary,-4.39,33.23,9,24.6,87.6,1233,4,3,3,5.365828678,26
837,14115003,2013,15,51,1,3,Middle,Primary,-4.39,33.23,9.7,24.8,87.4,1233,7,6,5,5.365828678,26
838,14204003,2013,6,39,1,4,Middle,Primary,-4.14,33.99,21.7,80.1,80.5,1069,8,5,5,0,0
839,14204003,2013,8,36,2,3,Middle,Primary,-4.14,33.99,21.2,80.2,80.7,1069,7,4,5,0,0
840,14204003,2013,54,59,1,3,Middle,None,-4.14,33.99,17.8,81.6,82,1061,9,6,6,0,0
841,14204003,2013,11,37,1,4,Middle,Primary,-4.14,33.99,22.4,82.2,82.6,1064,9,6,6,0,0
842,14204003,2013,12,28,1,3,Middle,Primary,-4.14,33.99,24.8,75.4,75.8,1069,9,6,7,0,0
843,14204003,2013,7,43,1,4,Middle,None,-4.14,33.99,19.9,80.4,80.8,1067,6,4,4,0,0
844,14204003,2013,7,49,1,5,Rich,Secondary,-4.14,33.99,20.1,80.9,81.3,1068,11,7,8,0,0
845,14208002,2013,4,50,1,5,Rich,Primary,-4.21,33.8,10.4,75.1,76.6,1102,5,5,4,420.852366,130
846,14208002,2013,5,51,1,5,Rich,Primary,-4.21,33.8,10.4,75.3,76.6,1100,7,4,4,420.852366,130
847,14208002,2013,3,26,1,4,Middle,Primary,-4.21,33.8,14,71.1,71.9,1120,11,9,8,420.852366,130
848,14208002,2013,9,55,1,4,Middle,Primary,-4.21,33.8,12.3,72,73.7,1111,7,4,4,420.852366,130
849,14208002,2013,11,59,1,4,Middle,Primary,-4.21,33.8,12.4,71.6,73.4,1099,7,6,4,420.852366,130
850,14208002,2013,11,67,1,5,Rich,None,-4.21,33.8,13.2,71.4,72.6,1113,6,6,4,420.852366,130
851,14208002,2013,10,48,1,5,Rich,Primary,-4.21,33.8,11.7,72.8,74.5,1108,11,9,8,420.852366,130
852,14209002,2013,13,71,1,5,Rich,None,-4.1,33.93,21.2,72.9,73.3,1093,5,4,4,0,0
853,14209002,2013,3,51,1,4,Middle,Primary,-4.1,33.93,21.1,73.6,74,1090,9,5,6,0,0
854,14209002,2013,4,43,2,4,Middle,Primary,-4.1,33.93,21.2,73.7,74.2,1090,7,5,4,0,0
855,14209002,2013,10,37,1,4,Middle,Primary,-4.1,33.93,19.9,74.7,75.1,1086,7,5,4,0,0
856,14209002,2013,12,66,1,5,Rich,None,-4.1,33.93,22.4,74.2,74.7,1081,8,6,5,0,0
857,14209002,2013,11,38,1,5,Rich,Primary,-4.1,33.93,19.1,73.1,73.6,1099,11,8,8,0,0
858,14209002,2013,8,82,1,4,Middle,None,-4.1,33.93,23.5,68.1,68.6,1110,3,2,2,0,0
859,14224001,2013,5,37,1,5,Rich,Primary,-4.56,33.44,29.7,44.6,96.3,1289,8,5,5,32.42934348,50
860,14224001,2013,7,43,1,5,Rich,Primary,-4.56,33.44,29.8,44.3,94.6,1294,9,7,6,32.42934348,50
862,14224001,2013,4,44,2,5,Rich,Primary,-4.56,33.44,30.7,45.3,96.5,1279,8,5,5,32.42934348,50
863,14224001,2013,7,32,1,4,Middle,None,-4.56,33.44,25.3,41.3,89.9,1275,6,3,4,32.42934348,50
864,14301004,2013,8,74,1,3,Middle,None,-4.97,33.51,30.5,72.8,147.5,1273,7,6,5,570.1833331,117
865,14301004,2013,7,73,2,5,Rich,None,-4.97,33.51,30.5,72.9,147.5,1274,9,6,6,570.1833331,117
866,14301004,2013,4,61,2,4,Middle,Primary,-4.97,33.51,31.5,71.1,144.9,1216,8,7,6,570.1833331,117
867,14301004,2013,22,77,1,4,Middle,None,-4.97,33.51,32.2,70.3,143.5,1206,10,7,7,570.1833331,117
868,14301004,2013,10,46,2,5,Rich,Primary,-4.97,33.51,29.3,79.2,154.2,1259,7,6,5,570.1833331,117
869,14316002,2013,5,33,1,5,Rich,None,-4.26,32.54,46.6,48.2,121.1,1218,7,4,4,1861.067346,1009
870,14316002,2013,30,69,1,5,Rich,Primary,-4.26,32.54,48.9,50.5,121.3,1197,8,7,5,1861.067346,1009
871,14316002,2013,10,32,1,2,Bottom,Primary,-4.26,32.54,49.1,50.6,121.6,1199,9,5,6,1861.067346,1009
872,14316002,2013,6,33,1,4,Middle,Primary,-4.26,32.54,49.5,51.1,121.3,1194,6,3,3,1861.067346,1009
873,14316002,2013,2,70,1,4,Middle,None,-4.26,32.54,52.5,54.2,122,1172,3,2,2,1861.067346,1009
874,14418001,2013,11,42,1,3,Middle,Primary,-4.58,32.16,55.8,91.5,174.3,1138,7,5,5,2493.351282,950
875,14418001,2013,9,45,1,4,Middle,Primary,-4.58,32.16,51.7,92.8,179.4,1144,8,6,6,2493.351282,950
876,14418001,2013,10,46,1,2,Bottom,Secondary,-4.58,32.16,51,90.6,178.3,1146,10,7,7,2493.351282,950
877,14418001,2013,6,34,1,5,Rich,Primary,-4.58,32.16,55.7,92.9,175.5,1147,9,7,7,2493.351282,950
878,14418001,2013,9,42,1,5,Rich,Primary,-4.58,32.16,55.4,92.1,175.1,1154,6,5,4,2493.351282,950
879,14418001,2013,4,30,1,4,Middle,Primary,-4.58,32.16,54.9,93.7,176.9,1139,8,5,5,2493.351282,950
880,14418001,2013,10,47,1,5,Rich,Secondary,-4.58,32.16,52.6,92.5,178.2,1140,9,7,6,2493.351282,950
881,14505004,2013,5,29,2,5,Rich,None,-5.63,32.9,10.9,66,215.8,1181,9,7,6,2911.442369,816
882,14505004,2013,8,39,1,5,Rich,None,-5.63,32.9,18,61,218.8,1287,7,5,5,2911.442369,816
883,14505004,2013,6,34,1,4,Middle,None,-5.63,32.9,18.7,63.5,220.6,1243,8,6,5,2911.442369,816
884,14505004,2013,5,46,1,4,Middle,Primary,-5.63,32.9,16.1,65,221,1248,8,6,6,2911.442369,816
885,14505004,2013,11,60,1,5,Rich,Primary,-5.63,32.9,25.4,62.8,217,1261,6,7,5,2911.442369,816
886,14509003,2013,8,72,1,5,Rich,None,-6.35,33.85,0.2,181.6,252.4,1415,9,7,6,445.5149267,379
887,14509003,2013,4,67,1,5,Rich,Primary,-6.35,33.85,0.2,181.6,252.4,1412,8,8,6,445.5149267,379
888,14509003,2013,5,57,1,5,Rich,None,-6.35,33.85,0,181.7,252.2,1412,9,6,6,445.5149267,379
889,14509003,2013,4,46,2,5,Rich,Primary,-6.35,33.85,0,182.6,253.3,1406,11,10,8,445.5149267,379
890,14509003,2013,10,48,1,4,Middle,Primary,-6.35,33.85,4.6,185.9,251,1394,10,7,7,445.5149267,379
891,14510005,2013,7,66,1,5,Rich,Primary,-5.36,32.72,2.1,41.4,205.8,1166,11,8,8,1259.521198,747
892,14510005,2013,5,51,2,5,Rich,Primary,-5.36,32.72,1.8,41.3,205.7,1163,5,4,3,1259.521198,747
893,14510005,2013,8,37,1,5,Rich,Primary,-5.36,32.72,2.3,41.6,206,1165,5,5,4,1259.521198,747
895,14617002,2013,1,58,2,4,Middle,Primary,-5.12,32.9,5.5,12.1,171.8,1209,8,7,5,370.0370617,425
896,14617002,2013,6,62,1,4,Middle,Primary,-5.12,32.9,8.8,17.4,174.5,1189,7,5,4,370.0370617,425
897,14617002,2013,2,60,2,5,Rich,Primary,-5.12,32.9,6.5,14,172.8,1219,8,5,5,370.0370617,425
898,14617002,2013,7,58,1,5,Rich,None,-5.12,32.9,5.2,11.1,171.3,1218,8,6,5,370.0370617,425
899,15103019,2013,6,34,1,4,Middle,Secondary,-6.35,31.29,4.9,26.6,27.5,1186,10,8,7,3319.179437,1425
900,15103019,2013,5,31,1,4,Middle,Primary,-6.35,31.29,3.7,25.5,26.5,1205,9,6,6,3319.179437,1425
901,15103019,2013,5,56,1,5,Rich,None,-6.35,31.29,3.9,26,26.9,1200,6,4,4,3319.179437,1425
902,15103019,2013,12,51,1,4,Middle,Primary,-6.35,31.29,3.2,27.5,28.5,1202,8,8,6,3319.179437,1425
903,15103019,2013,2,53,2,2,Bottom,Primary,-6.35,31.29,2.7,25.4,26.4,1199,10,9,7,3319.179437,1425
904,15103019,2013,4,71,1,5,Rich,None,-6.35,31.29,2.7,21.4,22.3,1233,6,4,3,3319.179437,1425
905,15122005,2013,2,79,1,4,Middle,None,-5.54,30.34,17.7,87.8,109.9,1267,6,5,4,18517.6092,1218
906,15122005,2013,8,46,1,3,Middle,Primary,-5.54,30.34,16.6,86.6,110.2,1278,10,9,7,18517.6092,1218
907,15122005,2013,5,33,1,5,Rich,Primary,-5.54,30.34,18.4,88.8,108.7,1248,11,10,8,18517.6092,1218
908,15122005,2013,5,30,1,4,Middle,Primary,-5.54,30.34,17.6,88,109,1263,8,7,6,18517.6092,1218
909,15122005,2013,5,46,1,3,Middle,Primary,-5.54,30.34,17.5,87.4,111,1280,8,8,6,18517.6092,1218
910,15122005,2013,6,61,1,3,Middle,Primary,-5.54,30.34,17.9,88.5,108.1,1238,9,7,6,18517.6092,1218
911,15213001,2013,3,44,2,5,Rich,None,-8.72,31.97,18.5,92.6,93.2,1454,8,6,5,335.1637752,523
912,15213001,2013,5,38,1,5,Rich,Primary,-8.72,31.97,18.4,92.4,93,1456,9,8,7,335.1637752,523
913,15213001,2013,7,28,1,4,Middle,Primary,-8.72,31.97,18.4,92.6,93.2,1452,4,3,3,335.1637752,523
914,15213001,2013,5,28,1,4,Middle,Primary,-8.72,31.97,18.4,92.7,93.3,1450,7,4,4,335.1637752,523
915,15213001,2013,4,24,1,4,Middle,Primary,-8.72,31.97,18.5,92.7,93.3,1450,6,6,4,335.1637752,523
916,15213001,2013,8,48,1,5,Rich,Primary,-8.72,31.97,18.2,91.8,92.4,1470,8,5,5,335.1637752,523
917,15219003,2013,8,40,1,5,Rich,None,-7.66,31.58,21.8,31.9,31.2,878,4,4,3,5231.30535,1239
918,15219003,2013,2,64,2,4,Middle,None,-7.66,31.58,26.1,36.3,35.5,808,7,4,5,5231.30535,1239
